utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems
110622_A1210125649#15822#9005548572371551,110622/A1210125649#15822#9005548572371551.wav,TẮT NHẠC,TẮT NHẠC,110622,1.066796623794212,1.584855305466238,
110622_A1210125649#15822#9005548656033544,110622/A1210125649#15822#9005548656033544.wav,MỞ BÀI MỘT CON VỊT XÒE RA HAI CÁI CÁNH,MỞ BÀI MỘT CON VỊT XÒE RA HAI CÁI CÁNH,110622,2.05845525187567,4.306685155412649,
110622_A1210125649#15822#9005549166840978,110622/A1210125649#15822#9005549166840978.wav,GẤU ĐỌC TIẾNG ANH LÀ GÌ,GẤU ĐỌC TIẾNG ANH LÀ GÌ,110622,2.61,4.957580298552847,
110622_A1210125649#15822#9005549166371349,110622/A1210125649#15822#9005549166371349.wav,KHỦNG LONG TUYỆT CHỦNG TỪ BAO GIỜ,KHỦNG LONG TUYỆT CHỦNG TỪ BAO GIỜ,110622,1.5319744105037514,3.930954470706235,
110622_A1210125649#15822#9005549134590152,110622/A1210125649#15822#9005549134590152.wav,MỞ MỞ BÀI MỘT QUÊ,MỞ MỞ BÀI 1 QUÊ,110622,1.9036856913183275,4.957718976083848,
110622_A1210125649#15822#9005548655455520,110622/A1210125649#15822#9005548655455520.wav,KHỦNG LONG BI TUYỆT CHỦNG TỪ BAO GIỜ,KHỦNG LONG BI TUYỆT CHỦNG TỪ BAO GIỜ,110622,2.870022045855377,4.6475947971781295,
110622_A1210125649#15822#9005548616763570,110622/A1210125649#15822#9005548616763570.wav,MỞ BÀI MỘT CON VỊT,MỞ BÀI MỘT CON VỊT,110622,1.3946147908366535,2.364738794820718,
110622_A1210125649#15822#9005549163041661,110622/A1210125649#15822#9005549163041661.wav,MỘT TRĂM CỘNG HAI TRĂM CỘNG BA TRĂM CỘNG BỐN TRĂM CỘNG NĂM TRĂM BẰNG BAO NHIÊU VẬY Á,100 + 200 + 300 + 400 + 500 BẰNG BAO NHIÊU VẬY Á,110622,1.3826053021402134,6.184677247203217,
110622_A1210125649#15822#9005549163061022,110622/A1210125649#15822#9005549163061022.wav,MỘT TRĂM CỘNG HAI TRĂM CỘNG BA TRĂM CỘNG BỐN TRĂM BẰNG BAO NHIÊU Ạ,100 + 200 + 300 + 400 BẰNG BAO NHIÊU Ạ,110622,1.2425105932203395,5.787188102989372,
110622_A1210125649#15822#9005548617300279,110622/A1210125649#15822#9005548617300279.wav,MAI CA ƠI,MAIKA ƠI,110622,3.9141404969262297,5.011530481557374,
110622_A1210125649#15822#9005549166665489,110622/A1210125649#15822#9005549166665489.wav,MỘT TRĂM CỘNG MỘT TRĂM BẰNG BAO NHIÊU,100 + 100 BẰNG BAO NHIÊU,110622,2.3198048155737707,5.581444415983607,
110622_A1210125649#15822#9005549135224673,110622/A1210125649#15822#9005549135224673.wav,MỞ BÀI TÀU ANH QUA NÚI,MỞ BÀI TÀU ANH QUA NÚI,110622,2.483512038934426,4.174296746926228,
110622_A1210125649#15822#9005548867693540,110622/A1210125649#15822#9005548867693540.wav,MƯỜI HAI GIỜ GỌI ANH,12 GIỜ GỌI ANH,110622,3.5884366034836064,4.732305967188995,
110622_A1119922198#15801#9005550085504875,110622/A1119922198#15801#9005550085504875.wav,TẮT BÌNH NƯỚC NÓNG,TẮT BÌNH NƯỚC NÓNG,110622,1.38,2.332923411885245,
110622_A1119922198#15801#9005548240076692,110622/A1119922198#15801#9005548240076692.wav,MẤY GIỜ,MẤY GIỜ,110622,1.3149762841756432,2.1186313278368867,
110622_A1202781459#15797#9005548660357472,110622/A1202781459#15797#9005548660357472.wav,PHÁT NHẠC YÊU THÍCH,PHÁT NHẠC YÊU THÍCH,110622,1.735209307553957,2.5254682345195274,
110622_A1202781459#15797#9005548579382132,110622/A1202781459#15797#9005548579382132.wav,PHÁT BÀI HÁT VAI ÁC,PHÁT BÀI HÁT VAI ÁC,110622,1.46,3.1844617805755395,
110622_A1202781459#15797#9005548579424966,110622/A1202781459#15797#9005548579424966.wav,DANH SÁCH NHẠC MỚI NHẤT,DANH SÁCH NHẠC MỚI NHẤT,110622,1.3542018884892086,2.720107390831521,
110622_A1118618037#15794#9005548480706961,110622/A1118618037#15794#9005548480706961.wav,KỂ CHUYỆN TỚI MỘT,KỂ CHUYỆN TỚI 1,110622,1.3135285521582716,4.258610611510791,
110622_A1118618037#15794#9005550082710997,110622/A1118618037#15794#9005550082710997.wav,KỂ CHUYỆN TỚI MỘT GIỜ,KỂ CHUYỆN TỚI 1 GIỜ,110622,1.4662711330935243,3.962539343525187,
110622_A1118618037#15794#9005550292079903,110622/A1118618037#15794#9005550292079903.wav,KỂ CHUYỆN TỚI MỘT GIỜ TẮT,KỂ CHUYỆN TỚI 1 GIỜ TẮT,110622,1.7560410276073617,4.218220219836399,
110622_A1118618037#15794#9005549913358640,110622/A1118618037#15794#9005549913358640.wav,KỂ CHUYỆN TỚI MƯỜI CHÀNG MÍA,KỂ CHUYỆN TỚI 10 CHÀNG MÍA,110622,1.4301748466257669,4.612019171779142,
110622_A1118618037#15794#9005549740122867,110622/A1118618037#15794#9005549740122867.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.7553519953051635,4.484828755868546,
110622_A1118618037#15794#9005549485462091,110622/A1118618037#15794#9005549485462091.wav,HÁT BÀI CHÚ VỊT CON,HÁT BÀI CHÚ VỊT CON,110622,1.21,3.228896643968872,
110622_A1118618037#15794#9005547942728510,110622/A1118618037#15794#9005547942728510.wav,KỂ CHUYỆN TẤM CÁM,KỂ CHUYỆN TẤM CÁM,110622,1.2846327821011672,3.7339508754863857,
110622_A1118618037#15794#9005548796087369,110622/A1118618037#15794#9005548796087369.wav,ĐỒNG Ý,ĐỒNG Ý,110622,0.26635359922179,1.507846789883267,
110622_A1118618037#15794#9005549049342518,110622/A1118618037#15794#9005549049342518.wav,CHUYỆN KHÁC,CHUYỆN KHÁC,110622,1.2817892752918287,2.966854328793774,
110622_A1118618037#15794#9005549679296755,110622/A1118618037#15794#9005549679296755.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,2.692410505836576,3.4402282344358,
110622_A1118618037#15794#9005549920944359,110622/A1118618037#15794#9005549920944359.wav,KỂ CHUYỆN KHÁC,KỂ CHUYỆN KHÁC,110622,1.460603112840467,3.1177042801556416,
110622_A1118618037#15794#9005549480021254,110622/A1118618037#15794#9005549480021254.wav,KỂ CHUYỆN KHÁC,KỂ CHUYỆN KHÁC,110622,3.2349739785992218,5.00502602140078,
110622_A1118618037#15794#9005549999602978,110622/A1118618037#15794#9005549999602978.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.3433681906614785,3.4359946498054468,
110622_A1118618037#15794#9005549697187869,110622/A1118618037#15794#9005549697187869.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.431250486381323,3.070781128404669,
110622_A1118618037#15794#9005547923599771,110622/A1118618037#15794#9005547923599771.wav,KỂ CHUYỆN TẤM CÁM,KỂ CHUYỆN TẤM CÁM,110622,1.3311127188715952,3.8955511916342416,
110622_A1118618037#15794#9005549913331907,110622/A1118618037#15794#9005549913331907.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.3483584630350194,3.865991001945525,
110622_A1118618037#15794#9005549307673195,110622/A1118618037#15794#9005549307673195.wav,KỂ CHUYỆN,KỂ CHUYỆN ,110622,1.5119682636186769,2.697834751945525,
110622_A1118618037#15794#9005549698096746,110622/A1118618037#15794#9005549698096746.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.4038672178988327,2.404173638132296,
110622_A1118618037#15794#9005549401626673,110622/A1118618037#15794#9005549401626673.wav,TIẾNG NGƯỜI TA ĐỊT,TIẾNG NGƯỜI TA ĐỊT,110622,1.1953595573929956,2.935639713035021,
110622_A1118618037#15794#9005549061307428,110622/A1118618037#15794#9005549061307428.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.260951483463035,2.504460724708171,
110622_A1118618037#15794#9005549837895031,110622/A1118618037#15794#9005549837895031.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.4352592412451366,4.060012645914396,
110622_A1118618037#15794#9005548797764798,110622/A1118618037#15794#9005548797764798.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.2928628404669262,2.86235031614786,
110622_A1118618037#15794#9005548490639858,110622/A1118618037#15794#9005548490639858.wav,BẬT NHẠC,BẬT NHẠC,110622,0.4565048638132294,1.4776566147859926,
110622_A1118618037#15794#9005550257752806,110622/A1118618037#15794#9005550257752806.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.5367777237354088,2.615999756809339,
110622_A1118618037#15794#9005548223256607,110622/A1118618037#15794#9005548223256607.wav,HÁT BÀI CHÁU YÊU BÀ,HÁT BÀI CHÁU YÊU BÀ,110622,1.7566258511673127,3.52975595817121,
110622_A1118618037#15794#9005549095786433,110622/A1118618037#15794#9005549095786433.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.4625161721789892,2.6776636673151764,
110622_A1118618037#15794#9005549138818890,110622/A1118618037#15794#9005549138818890.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.6137761429961095,5.032270792801558,
110622_A1118618037#15794#9005549149997459,110622/A1118618037#15794#9005549149997459.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.3856692607003889,2.872423881322958,
110622_A1118618037#15794#9005548877085072,110622/A1118618037#15794#9005548877085072.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.329427042801556,4.682500090489549,
110622_A1118618037#15794#9005547955366570,110622/A1118618037#15794#9005547955366570.wav,BẬT NHẠC THIẾU NHI,BẬT NHẠC THIẾU NHI,110622,1.1340071741245132,3.0347562013618674,
110622_A1118618037#15794#9005548363962514,110622/A1118618037#15794#9005548363962514.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.4363546935797664,3.02636764955412,
110622_A1118618037#15794#9005548963290960,110622/A1118618037#15794#9005548963290960.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.3030848735408562,4.3748784046692615,
110622_A1118618037#15794#9005548973657420,110622/A1118618037#15794#9005548973657420.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.3087171692607005,2.6134900291828784,
110622_A1118618037#15794#9005549739018881,110622/A1118618037#15794#9005549739018881.wav,ĐỒNG Ý,ĐỒNG Ý,110622,0.4464396887159532,1.883963035019455,
110622_A1118618037#15794#9005548796051141,110622/A1118618037#15794#9005548796051141.wav,TIẾNG NHẮN TIN,TIẾNG NHẮN TIN,110622,0.6433774319066154,3.054010654657917,
110622_A1118618037#15794#9005549401218816,110622/A1118618037#15794#9005549401218816.wav,TIẾNG NHẮN TIN,TIẾNG NHẮN TIN,110622,1.358339980544747,3.074001459143968,
110622_A1118618037#15794#9005548796541686,110622/A1118618037#15794#9005548796541686.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.4112796692607,2.7912796692607,
110622_A1118618037#15794#9005548476268930,110622/A1118618037#15794#9005548476268930.wav,HAI GIỜ NHẮC TÔI MUA ,2 GIỜ NHẮC TÔI MUA ,110622,1.419509241245136,3.837116974708172,
110622_A1118618037#15794#9005549082086188,110622/A1118618037#15794#9005549082086188.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.3021446984435798,2.6452599708171207,
110622_A1118618037#15794#9005549307657906,110622/A1118618037#15794#9005549307657906.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.5511014105058367,4.395633348837034,
110622_A1118618037#15794#9005549089486968,110622/A1118618037#15794#9005549089486968.wav,KỂ CHUYỆN TẤM CÁM,KỂ CHUYỆN TẤM CÁM,110622,1.3622227626459145,4.092222762645914,
110622_A1118618037#15794#9005549138862652,110622/A1118618037#15794#9005549138862652.wav,ĐỂ KHUYÊN TỚI MƯỜI GIỜ,ĐỂ KHUYÊN TỚI 10H,110622,1.5427983949416342,5.330508511673153,
110622_A1118618037#15794#9005549749101836,110622/A1118618037#15794#9005549749101836.wav,KỂ CHUYỆN TỚI MƯỜI GIỜ,KỂ CHUYỆN TỚI 10 GIỜ,110622,1.228582928015565,4.185725770505534,
110622_A1118618037#15794#9005549738937639,110622/A1118618037#15794#9005549738937639.wav,TIẾNG NHÍM KÊU,TIẾNG NHÍM KÊU,110622,1.5606568579766529,3.330421692607003,
110622_A1113485206#2295#9005550104315904,110622/A1113485206#2295#9005550104315904.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.290931906614786,1.91797859922179,
110622_A1113485206#2295#9005548572458163,110622/A1113485206#2295#9005548572458163.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.3226943093385215,1.98966950389105,
110622_A1113485206#2295#9005549862550898,110622/A1113485206#2295#9005549862550898.wav,MAI CA ƠI,MAIKA ƠI,110622,1.5270209143968871,2.315857247081712,
110622_A1113485206#2295#9005547972109608,110622/A1113485206#2295#9005547972109608.wav,TẮT NHẠC,TẮT NHẠC,110622,1.4354607247081712,1.9017412451361864,
110622_A1203619428#15791#9005548494797437,110622/A1203619428#15791#9005548494797437.wav,MÀY BỊ ĐIÊN À TAO GỌI MÃI MÀY KHÔNG THƯA VẬY,MÀY BỊ ĐIÊN À TAO GỌI MÃI MÀY KHÔNG THƯA VẬY,110622,1.1574435797665372,3.310486624513618,
110622_A1203619428#15791#9005550393208627,110622/A1203619428#15791#9005550393208627.wav,TẮT NHẠC,TẮT NHẠC,110622,1.2539390807392996,1.529520792801555,
110622_A1203619428#15791#9005549440379164,110622/A1203619428#15791#9005549440379164.wav,TAO HỎI MÃI SAO MÀY KHÔNG ĐƯA,TAO HỎI MÃI SAO MÀY KHÔNG ĐƯA,110622,2.447520063229572,3.7313035019455256,
110622_A1203619428#15791#9005548157159528,110622/A1203619428#15791#9005548157159528.wav,MỞ NHẠC NHẸ NHÀNG,MỞ NHẠC NHẸ NHÀNG,110622,1.592800340466926,3.1322081712062264,
110622_A1203619428#15791#9005549790870083,110622/A1203619428#15791#9005549790870083.wav,CHUYỂN BÀI HÁT,CHUYỂN BÀI HÁT,110622,1.62,2.22666439688716,
110622_A1203619428#15791#9005549025517973,110622/A1203619428#15791#9005549025517973.wav,TẮT NHẠC,TẮT NHẠC,110622,1.3778313472762649,1.877831347276265,
110622_A1113485206#2295#9005549011530004,110622/A1113485206#2295#9005549011530004.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.4749064931906617,2.3234038180933854,
110622_A1113485206#2295#9005548029527248,110622/A1113485206#2295#9005548029527248.wav,BÀI HÁT GIỮA MẠC TƯ KHOA TÔI NGHE CÂU HÒ VÍ DẶM,BÀI HÁT GIỮA MẠC TƯ KHOA TÔI NGHE CÂU HÒ VÍ DẶM,110622,1.6809803015564209,5.619387767509728,
110622_A1113485206#2295#9005550380709428,110622/A1113485206#2295#9005550380709428.wav,MỞ NHẠC CỦA BẢO YẾN,MỞ NHẠC CỦA BẢO YẾN,110622,1.2734343385214013,2.708002431906615,
110622_A1113485206#2295#9005548028721612,110622/A1113485206#2295#9005548028721612.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.211610894941634,1.8451948268256264,
110622_A1113485206#2295#9005550096013646,110622/A1113485206#2295#9005550096013646.wav,TẮT NHẠC,TẮT NHẠC,110622,1.6073905786350149,2.178231454005933,
110622_A1113485206#2295#9005547977672938,110622/A1113485206#2295#9005547977672938.wav,BÀI HÁT GIỮA MẠC TƯ KHOA TÔI NGHE CÂU HÒ NGHỆ TĨNH,BÀI HÁT GIỮA MẠC TƯ KHOA TÔI NGHE CÂU HÒ NGHỆ TĨNH,110622,1.4569528655478896,4.928381436976461,
110622_A1113485206#2295#9005548310795180,110622/A1113485206#2295#9005548310795180.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.27,1.9149419321685508,
110622_A1202065566#15790#9005550344282786,110622/A1202065566#15790#9005550344282786.wav,MỞ NHẠC RI MÍT,MỞ NHẠC REMIX,110622,1.7676487667009249,2.715281761374028,
110622_A1202065566#15790#9005548018199763,110622/A1202065566#15790#9005548018199763.wav,MỞ ÂM LƯỢNG BA MƯƠI PHẦN TRĂM,MỞ ÂM LƯỢNG 30%,110622,1.7393291366906471,3.1345296762589925,
110622_A1202065566#15790#9005548840281973,110622/A1202065566#15790#9005548840281973.wav,MỞ ÂM LƯỢNG BẢY MƯƠI PHẦN TRĂM,MỞ ÂM LƯỢNG 70%,110622,1.147784429599178,2.522341983556013,
110622_A1202065566#15790#9005550089241958,110622/A1202065566#15790#9005550089241958.wav,MỘT PHÚT HƠN,1 PHÚT HƠN,110622,2.3592086330935254,3.171943184671975,
110622_A1202065566#15790#9005550344608460,110622/A1202065566#15790#9005550344608460.wav,MỞ NHẠC BÔ LE RÔ,MỞ NHẠC BOLERO,110622,1.2881145940390542,2.346610483042137,
110622_A1202065566#15790#9005549047272313,110622/A1202065566#15790#9005549047272313.wav,TẮT NHẠC,TẮT NHẠC,110622,1.2708196300102776,1.7151479958890037,
110622_A1202065566#15790#9005548796761964,110622/A1202065566#15790#9005548796761964.wav,MỞ ÂM LƯỢNG BA MƯƠI PHẦN TRĂM,MỞ ÂM LƯỢNG 30%,110622,1.479786998972251,3.254861253854059,
110622_A1202712260#15781#9005548528552854,110622/A1202712260#15781#9005548528552854.wav,MỞ TI VI SONY,MỞ TIVI SONY,110622,1.340725847893114,2.988505909558068,
110622_A1202712260#15781#9005550123585221,110622/A1202712260#15781#9005550123585221.wav,MỞ TI VI SO  NY,MỞ TIVI SONY,110622,1.28660457348407,3.863634378211716,
110622_A1202712260#15781#9005548185643888,110622/A1202712260#15781#9005548185643888.wav,MỞ TI VI V MỘT,MỞ TIVI V1,110622,2.1011960431654675,3.408113931119697,
110622_A1202712260#15781#9005548565481291,110622/A1202712260#15781#9005548565481291.wav,TẮT ĐI,TẮT ĐI,110622,2.11,2.842855601233299,
110622_A1112592648#15774#9005550152197470,110622/A1112592648#15774#9005550152197470.wav,LẶP LẠI BÀI NÀY,LẶP LẠI BÀI NÀY,110622,1.2311575025693733,2.162176258992805,
110622_A1112592648#15774#9005548607748157,110622/A1112592648#15774#9005548607748157.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.3012353545734845,1.8265801644398765,
110622_A1112592648#15774#9005550256674092,110622/A1112592648#15774#9005550256674092.wav,TẮT NHẠC,TẮT NHẠC,110622,1.107530704008222,1.7288787255909563,
110622_A1112592648#15774#9005549873603156,110622/A1112592648#15774#9005549873603156.wav,ĐẶT GIỜ LÚC CHÍN GIỜ MƯỜI LĂM PHÚT,ĐẶT GIỜ LÚC 9:15,110622,1.4293123072970195,2.820035842754369,
110622_A1112592648#15774#9005550258015770,110622/A1112592648#15774#9005550258015770.wav,MỞ BÀI HOA NỞ KHÔNG MÀU,MỞ BÀI HOA NỞ KHÔNG MÀU,110622,1.3129622302158277,3.593813846019108,
110622_A114815585#15766#9005548280777302,110622/A114815585#15766#9005548280777302.wav,BÁO THỨC LÚC BẢY GIỜ HAI MƯƠI PHÚT,BÁO THỨC LÚC 7:20,110622,1.3793247687564236,4.136981405547313,
110622_A114815585#15766#9005550292822509,110622/A114815585#15766#9005550292822509.wav,KỂ CHUYỆN SỰ TÍCH TẾT HÀN THỰC,KỂ CHUYỆN SỰ TÍCH TẾT HÀN THỰC,110622,1.3222183967112022,3.3295447070914745,
110622_A114815585#15766#9005549220760241,110622/A114815585#15766#9005549220760241.wav,BÁO THỨC LÚC MƯỜI GIỜ MƯỜI PHÚT,BÁO THỨC LÚC 10:10,110622,2.0794705806783123,3.484892009712014,
110622_A114815585#15766#9005547974155183,110622/A114815585#15766#9005547974155183.wav,BÁO THỨC LÚC TÁM GIỜ HAI MƯƠI PHÚT,BÁO THỨC LÚC 8:20,110622,1.546120246659815,3.182425488180884,
110622_A1202448247#2294#9005548382331666,110622/A1202448247#2294#9005548382331666.wav,ANH YÊU EM,ANH YÊU EM,110622,1.1707852004110997,1.9425858170606387,
110622_A1202448247#2294#9005548377295013,110622/A1202448247#2294#9005548377295013.wav,TẮT ĐIỀU HÒA,TẮT ĐIỀU HÒA,110622,1.5595375128468647,2.4566392600205544,
110622_A1202448247#2294#9005548384510833,110622/A1202448247#2294#9005548384510833.wav,TẮT QUẠT TRẦN,TẮT QUẠT TRẦN,110622,1.321886048304214,2.164581063720453,
110622_A1202448247#2294#9005548743132077,110622/A1202448247#2294#9005548743132077.wav,BẬT PHÒNG THỜ,BẬT PHÒNG THỜ,110622,1.6119665981500513,2.5486803699897225,
110622_A1202448247#2294#9005549174421875,110622/A1202448247#2294#9005549174421875.wav,ANH ĐI VỀ ĐÂY,ANH ĐI VỀ ĐÂY,110622,1.393987153134635,2.395676258992806,
110622_A1202473922#15763#9005549943360956,110622/A1202473922#15763#9005549943360956.wav,IM LẶNG,IM LẶNG,110622,1.2036533915724563,1.9063653648509764,
110622_A1202473922#15763#9005549927582123,110622/A1202473922#15763#9005549927582123.wav,IM LẶNG,IM LẶNG,110622,0.8140217112024664,1.7223503340184991,
110622_A1202473922#15763#9005548997349921,110622/A1202473922#15763#9005548997349921.wav,YÊN LẶNG,YÊN LẶNG,110622,1.315722250770812,2.494070400822199,
110622_A1202473922#15763#9005549778583441,110622/A1202473922#15763#9005549778583441.wav,TẮT ĐÈN SÂN,TẮT ĐÈN SÂN,110622,1.4705138746145945,2.63153134635149,
110622_A1202473922#15763#9005549864011132,110622/A1202473922#15763#9005549864011132.wav,NHẮC LẠI,NHẮC LẠI,110622,1.36,1.9210260216611172,
110622_A1202473922#15763#9005549944117447,110622/A1202473922#15763#9005549944117447.wav,NHẠC HÁT RU,NHẠC HÁT RU,110622,2.21,4.1741126670092505,
110622_A1202473922#15763#9005549667730533,110622/A1202473922#15763#9005549667730533.wav,MAI CA ƠI HÁT BÀI THIẾU NHI,MAI CA ƠI HÁT BÀI THIẾU NHI,110622,0.2573455806783147,3.084593643669689,
110622_A1202473922#15763#9005549944134716,110622/A1202473922#15763#9005549944134716.wav,NHẠC HÁT RU CON NAM BỘ,NHẠC HÁT RU CON NAM BỘ,110622,0.535338126223722,2.579582730540269,
110622_A1202473922#15763#9005549944144502,110622/A1202473922#15763#9005549944144502.wav,NHẠC HÁT RU NAM BỘ,NHẠC HÁT RU NAM BỘ,110622,1.2888974820143886,3.645429856115108,
110622_A1202473922#15763#9005548201834523,110622/A1202473922#15763#9005548201834523.wav,IM LẶNG,IM LẶNG,110622,1.5846775436793423,2.834911356628984,
110622_A1202473922#15763#9005548571507433,110622/A1202473922#15763#9005548571507433.wav,BÓNG LÀ GÌ,BÓNG LÀ GÌ,110622,1.2662872559095577,2.0878250256937307,
110622_A1202473922#15763#9005548827853298,110622/A1202473922#15763#9005548827853298.wav,IM LẶNG,IM LẶNG,110622,1.3315244090441931,1.9421503083247689,
110622_A1202473922#15763#9005550164899517,110622/A1202473922#15763#9005550164899517.wav,TẮT ĐÈN SÂN,TẮT ĐÈN SÂN,110622,1.2687759506680374,2.1560973792394664,
110622_A1202473922#15763#9005549665417676,110622/A1202473922#15763#9005549665417676.wav,IM LẶNG,IM LẶNG,110622,1.3916451695786227,2.078726875642343,
110622_A1202473922#15763#9005549500394418,110622/A1202473922#15763#9005549500394418.wav,TRỞ VỀ,TRƠT VỀ,110622,7.073399922918808,7.27980665467626,
110622_A1202473922#15763#9005549775630559,110622/A1202473922#15763#9005549775630559.wav,IM LẶNG,IM LẶNG,110622,1.3272728674203491,1.949722250770813,
110622_A1202473922#15763#9005549646437473,110622/A1202473922#15763#9005549646437473.wav,IM LẶNG,IM LẶNG,110622,1.1281943730729698,1.6354240750256932,
110622_A1202473922#15763#9005550279937179,110622/A1202473922#15763#9005550279937179.wav,IM,IM,110622,1.4471312949640285,1.826379753340185,
110622_A1202473922#15763#9005548438753167,110622/A1202473922#15763#9005548438753167.wav,ĐỌC KINH CHÚ ĐẠI BI,ĐỌC KINH CHÚ ĐẠI BI,110622,1.227929085303186,2.467803956834533,
110622_A1202473922#15763#9005548438614336,110622/A1202473922#15763#9005548438614336.wav,ĐỌC KINH DƯỢC SƯ,ĐỌC KINH DƯỢC SƯ,110622,1.1258389003083245,2.134266957862281,
110622_A1202473922#15763#9005548438635905,110622/A1202473922#15763#9005548438635905.wav,ĐỌC KINH GÌ ĐÓ,ĐỌC KINH GÌ ĐÓ,110622,1.5555907350689122,2.7204211202466624,
110622_A1202473922#15763#9005549500767512,110622/A1202473922#15763#9005549500767512.wav,IM LẶNG,IM LẶNG,110622,1.5220256937307295,2.540022626047005,
110622_A1202473922#15763#9005549944154996,110622/A1202473922#15763#9005549944154996.wav,NHẠC RU MIỀN NAM,NHẠC RU MIỀN NAM,110622,1.8500732271325795,3.8800732271325815,
110622_A1202473922#15763#9005549157062469,110622/A1202473922#15763#9005549157062469.wav,IM LẶNG,IM LẶNG,110622,1.3026348920863309,1.7154438591983567,
110622_A1202473922#15763#9005550434883288,110622/A1202473922#15763#9005550434883288.wav,IM LẶNG,IM LẶNG,110622,1.415204265159301,2.251968139773895,
110622_A1202473922#15763#9005550079684904,110622/A1202473922#15763#9005550079684904.wav,TẮT ĐÈN TRƯỚC,TẮT ĐÈN TRƯỚC,110622,1.0602530832476875,1.9784108427543667,
110622_A1202473922#15763#9005548984141152,110622/A1202473922#15763#9005548984141152.wav,IM LẶNG,IM LẶNG,110622,1.5366160071942443,2.2889244604316543,
110622_A1202473922#15763#9005549085290985,110622/A1202473922#15763#9005549085290985.wav,IM LẶNG,IM LẶNG,110622,1.210649023638232,1.8753322199383364,
110622_A1202473922#15763#9005549004391785,110622/A1202473922#15763#9005549004391785.wav,YÊU EM,YÊU EM,110622,1.883898509763618,2.411114208633095,
110622_A1202473922#15763#9005550269547034,110622/A1202473922#15763#9005550269547034.wav,IM LẶNG,IM LẶNG,110622,1.37311408016444,2.3880318602261053,
110622_A1202473922#15763#9005549817015853,110622/A1202473922#15763#9005549817015853.wav,IM LẶNG,IM LẶNG,110622,1.6,2.1589275436793423,
110622_A1202473922#15763#9005548118160372,110622/A1202473922#15763#9005548118160372.wav,TẮT ĐÈN PHÒNG KHÁCH,TẮT ĐÈN PHÒNG KHÁCH,110622,1.420244475847893,3.0273531724634988,
110622_A1202473922#15763#9005547919904656,110622/A1202473922#15763#9005547919904656.wav,BẬT ĐÈN SÂN,BẬT ĐÈN SÂN,110622,1.1767726104830425,1.9020603802672145,
110622_A1202473922#15763#9005549924180355,110622/A1202473922#15763#9005549924180355.wav,MỞ NHẠC RÁP,MỞ NHẠC RÁP ,110622,0.8584577338129497,1.8410836330935252,
110622_A1202473922#15763#9005549078872080,110622/A1202473922#15763#9005549078872080.wav,ĐẶT BÁO THỨC LÚC HAI GIỜ NĂM MƯƠI PHÚT TRƯA NAY,ĐẶT BÁO THỨC LÚC 2:50 TRƯA NAY,110622,1.423476361767729,4.065325118863031,
110622_A1202473922#15763#9005549676859227,110622/A1202473922#15763#9005549676859227.wav,NHẠC TỐC ĐỘ,NHẠC TỐC ĐỘ,110622,1.361774922918808,2.1889280575539574,
110622_A1202473922#15763#9005547966406938,110622/A1202473922#15763#9005547966406938.wav,PHÁT BÀI BẮC KIM THANG,PHÁT BÀI BẮC KIM THANG,110622,1.2181082990750258,2.393232142857142,
